nodeName,package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
node , com.sirma.mobile.bible.android , false , false ,  , 2 , false , true , com.sirma.mobile.bible.android:id/time , false ,  , [934;268][1020;311] , false , false , false , 11 , Today , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/verse , false ,  , [60;424][1020;601] , false , false , false , 12 , 14 For if thou altogether holdest thy peace at this time; then shall there enlargement and deliverance arise to the Jews from another place; but thou and thy father's house shall be destroyed: and who knoweth whether thou art come to the kingdom for such a time as this? , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 0 , true , true , com.sirma.mobile.bible.android:id/view_all , false ,  , [18;601][264;736] , false , false , false , 13 , VIEW ALL , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 1 , true , true , com.sirma.mobile.bible.android:id/btn_settings , true , false , [686;601][833;736] , false , false , false , 14 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 2 , true , true , com.sirma.mobile.bible.android:id/btn_image_share , true , false , [833;601][963;736] , false , false , false , 15 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 3 , true , true , com.sirma.mobile.bible.android:id/btn_more , true , false , [963;601][1062;736] , false , false , false , 16 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [60;810][106;855] , false , false , false , 17 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true ,  , false ,  , [138;804][934;861] , false , false , false , 18 , Verse of the Day Image , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 2 , false , true , com.sirma.mobile.bible.android:id/time , false ,  , [934;815][1020;858] , false , false , false , 19 , Today , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/body_image , false ,  , [60;903][1020;1794] , false , false , false , 20 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [0;1633][1080;1647] , false , false , false , 21 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Home , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [76;1664][139;1727] , false , false , false , 22 ,  , android.widget.ImageView , false , true
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/text , false ,  , [59;1727][157;1776] , false , false , false , 23 , Home , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Read , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [292;1689][355;1752] , false , false , false , 24 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Plans , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [508;1689][571;1752] , false , false , false , 25 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Me , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [724;1689][787;1752] , false , false , false , 26 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , More , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [940;1689][1003;1752] , false , false , false , 27 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , android:id/statusBarBackground , false ,  , [0;0][1080;63] , false , false , false , 28 ,  , android.view.View , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 2 , false , true , android:id/navigationBarBackground , false ,  , [0;0][0;0] , false , false , false , 29 ,  , android.view.View , false , false
